"","macrorregiao","mes_ano","nivel_atencao","categoria","fte_mensal","qtd_mensal"
"1835","Macrorregião Centro Sudeste",2019-08-01,"Atenção Secundária","Enfermeiro",120,0.75
"1836","Macrorregião Centro Sudeste",2019-08-01,"Atenção Secundária","Médico",17564,109.775
"1837","Macrorregião Centro Sudeste",2019-09-01,"APS","Enfermeiro",68892,430.575
"1838","Macrorregião Centro Sudeste",2019-09-01,"APS","Médico",71132,444.575
"1839","Macrorregião Centro Sudeste",2019-09-01,"Atenção Secundária","Enfermeiro",120,0.75
"1840","Macrorregião Centro Sudeste",2019-09-01,"Atenção Secundária","Médico",17780,111.125
"1841","Macrorregião Centro Sudeste",2019-10-01,"APS","Enfermeiro",69772,436.075
"1842","Macrorregião Centro Sudeste",2019-10-01,"APS","Médico",70464,440.4
"1843","Macrorregião Centro Sudeste",2019-10-01,"Atenção Secundária","Enfermeiro",120,0.75
"1844","Macrorregião Centro Sudeste",2019-10-01,"Atenção Secundária","Médico",18084,113.025
"1845","Macrorregião Centro Sudeste",2019-11-01,"APS","Enfermeiro",69804,436.275
"1846","Macrorregião Centro Sudeste",2019-11-01,"APS","Médico",70568,441.05
"1847","Macrorregião Centro Sudeste",2019-11-01,"Atenção Secundária","Enfermeiro",120,0.75
"1848","Macrorregião Centro Sudeste",2019-11-01,"Atenção Secundária","Médico",18072,112.95
"1849","Macrorregião Centro Sudeste",2019-12-01,"APS","Enfermeiro",70084,438.025
"1850","Macrorregião Centro Sudeste",2019-12-01,"APS","Médico",69608,435.05
"1851","Macrorregião Centro Sudeste",2019-12-01,"Atenção Secundária","Enfermeiro",120,0.75
"1852","Macrorregião Centro Sudeste",2019-12-01,"Atenção Secundária","Médico",18032,112.7
"1853","Macrorregião Centro Sudeste",2020-01-01,"APS","Enfermeiro",69748,435.925
"1854","Macrorregião Centro Sudeste",2020-01-01,"APS","Médico",69576,434.85
"1855","Macrorregião Centro Sudeste",2020-01-01,"Atenção Secundária","Enfermeiro",120,0.75
"1856","Macrorregião Centro Sudeste",2020-01-01,"Atenção Secundária","Médico",18248,114.05
"1857","Macrorregião Centro Sudeste",2020-02-01,"APS","Enfermeiro",71348,445.925
"1858","Macrorregião Centro Sudeste",2020-02-01,"APS","Médico",69376,433.6
"1859","Macrorregião Centro Sudeste",2020-02-01,"Atenção Secundária","Enfermeiro",120,0.75
"1860","Macrorregião Centro Sudeste",2020-02-01,"Atenção Secundária","Médico",17956,112.225
"1861","Macrorregião Centro Sudeste",2020-03-01,"APS","Enfermeiro",70708,441.925
"1862","Macrorregião Centro Sudeste",2020-03-01,"APS","Médico",69048,431.55
"1863","Macrorregião Centro Sudeste",2020-03-01,"Atenção Secundária","Enfermeiro",280,1.75
"1864","Macrorregião Centro Sudeste",2020-03-01,"Atenção Secundária","Médico",17752,110.95
"1865","Macrorregião Centro Sudeste",2020-04-01,"APS","Enfermeiro",70684,441.775
"1866","Macrorregião Centro Sudeste",2020-04-01,"APS","Médico",70368,439.8
"1867","Macrorregião Centro Sudeste",2020-04-01,"Atenção Secundária","Enfermeiro",280,1.75
"1868","Macrorregião Centro Sudeste",2020-04-01,"Atenção Secundária","Médico",17824,111.4
"1869","Macrorregião Centro Sudeste",2020-05-01,"APS","Enfermeiro",70524,440.775
"1870","Macrorregião Centro Sudeste",2020-05-01,"APS","Médico",71188,444.925
"1871","Macrorregião Centro Sudeste",2020-05-01,"Atenção Secundária","Enfermeiro",568,3.55
"1872","Macrorregião Centro Sudeste",2020-05-01,"Atenção Secundária","Médico",17864,111.65
"1873","Macrorregião Centro Sudeste",2020-06-01,"APS","Enfermeiro",72260,451.625
"1874","Macrorregião Centro Sudeste",2020-06-01,"APS","Médico",73188,457.425
"1875","Macrorregião Centro Sudeste",2020-06-01,"Atenção Secundária","Enfermeiro",568,3.55
"1876","Macrorregião Centro Sudeste",2020-06-01,"Atenção Secundária","Médico",17776,111.1
"1877","Macrorregião Centro Sudeste",2020-07-01,"APS","Enfermeiro",75104,469.4
"1878","Macrorregião Centro Sudeste",2020-07-01,"APS","Médico",75956,474.725
"1879","Macrorregião Centro Sudeste",2020-07-01,"Atenção Secundária","Enfermeiro",568,3.55
"1880","Macrorregião Centro Sudeste",2020-07-01,"Atenção Secundária","Médico",17236,107.725
"1881","Macrorregião Centro Sudeste",2020-08-01,"APS","Enfermeiro",76580,478.625
"1882","Macrorregião Centro Sudeste",2020-08-01,"APS","Médico",78192,488.7
"1883","Macrorregião Centro Sudeste",2020-08-01,"Atenção Secundária","Enfermeiro",568,3.55
"1884","Macrorregião Centro Sudeste",2020-08-01,"Atenção Secundária","Médico",17376,108.6
"1885","Macrorregião Centro Sudeste",2020-09-01,"APS","Enfermeiro",78972,493.575
"1886","Macrorregião Centro Sudeste",2020-09-01,"APS","Médico",79640,497.75
"1887","Macrorregião Centro Sudeste",2020-09-01,"Atenção Secundária","Enfermeiro",568,3.55
"1888","Macrorregião Centro Sudeste",2020-09-01,"Atenção Secundária","Médico",17396,108.725
"1889","Macrorregião Centro Sudeste",2020-10-01,"APS","Enfermeiro",77952,487.2
"1890","Macrorregião Centro Sudeste",2020-10-01,"APS","Médico",78968,493.55
"1891","Macrorregião Centro Sudeste",2020-10-01,"Atenção Secundária","Enfermeiro",568,3.55
"1892","Macrorregião Centro Sudeste",2020-10-01,"Atenção Secundária","Médico",17548,109.675
"1893","Macrorregião Centro Sudeste",2020-11-01,"APS","Enfermeiro",78676,491.725
"1894","Macrorregião Centro Sudeste",2020-11-01,"APS","Médico",80064,500.4
"1895","Macrorregião Centro Sudeste",2020-11-01,"Atenção Secundária","Enfermeiro",528,3.3
"1896","Macrorregião Centro Sudeste",2020-11-01,"Atenção Secundária","Médico",17488,109.3
"1897","Macrorregião Centro Sudeste",2020-12-01,"APS","Enfermeiro",78980,493.625
"1898","Macrorregião Centro Sudeste",2020-12-01,"APS","Médico",80104,500.65
"1899","Macrorregião Centro Sudeste",2020-12-01,"Atenção Secundária","Enfermeiro",528,3.3
"1900","Macrorregião Centro Sudeste",2020-12-01,"Atenção Secundária","Médico",17440,109
"1901","Macrorregião Centro Sudeste",2021-01-01,"APS","Enfermeiro",77312,483.2
"1902","Macrorregião Centro Sudeste",2021-01-01,"APS","Médico",80220,501.375
"1903","Macrorregião Centro Sudeste",2021-01-01,"Atenção Secundária","Enfermeiro",528,3.3
"1904","Macrorregião Centro Sudeste",2021-01-01,"Atenção Secundária","Médico",17272,107.95
"1905","Macrorregião Centro Sudeste",2021-02-01,"APS","Enfermeiro",79440,496.5
"1906","Macrorregião Centro Sudeste",2021-02-01,"APS","Médico",84104,525.65
"1907","Macrorregião Centro Sudeste",2021-02-01,"Atenção Secundária","Enfermeiro",528,3.3
"1908","Macrorregião Centro Sudeste",2021-02-01,"Atenção Secundária","Médico",17196,107.475
"1909","Macrorregião Centro Sudeste",2021-03-01,"APS","Enfermeiro",79720,498.25
"1910","Macrorregião Centro Sudeste",2021-03-01,"APS","Médico",85116,531.975
"1911","Macrorregião Centro Sudeste",2021-03-01,"Atenção Secundária","Enfermeiro",528,3.3
"1912","Macrorregião Centro Sudeste",2021-03-01,"Atenção Secundária","Médico",17204,107.525
"1913","Macrorregião Centro Sudeste",2021-04-01,"APS","Enfermeiro",81112,506.95
"1914","Macrorregião Centro Sudeste",2021-04-01,"APS","Médico",83492,521.825
"1915","Macrorregião Centro Sudeste",2021-04-01,"Atenção Secundária","Enfermeiro",528,3.3
"1916","Macrorregião Centro Sudeste",2021-04-01,"Atenção Secundária","Médico",17356,108.475
"1917","Macrorregião Centro Sudeste",2021-05-01,"APS","Enfermeiro",81728,510.8
"1918","Macrorregião Centro Sudeste",2021-05-01,"APS","Médico",84616,528.85
"1919","Macrorregião Centro Sudeste",2021-05-01,"Atenção Secundária","Enfermeiro",528,3.3
"1920","Macrorregião Centro Sudeste",2021-05-01,"Atenção Secundária","Médico",17452,109.075
"1921","Macrorregião Centro Sudeste",2021-06-01,"APS","Enfermeiro",83360,521
"1922","Macrorregião Centro Sudeste",2021-06-01,"APS","Médico",84500,528.125
"1923","Macrorregião Centro Sudeste",2021-06-01,"Atenção Secundária","Enfermeiro",528,3.3
"1924","Macrorregião Centro Sudeste",2021-06-01,"Atenção Secundária","Médico",17828,111.425
"1925","Macrorregião Centro Sudeste",2021-07-01,"APS","Enfermeiro",83824,523.9
"1926","Macrorregião Centro Sudeste",2021-07-01,"APS","Médico",85836,536.475
"1927","Macrorregião Centro Sudeste",2021-07-01,"Atenção Secundária","Enfermeiro",528,3.3
"1928","Macrorregião Centro Sudeste",2021-07-01,"Atenção Secundária","Médico",17532,109.575
"1929","Macrorregião Centro Sudeste",2021-08-01,"APS","Enfermeiro",84768,529.8
"1930","Macrorregião Centro Sudeste",2021-08-01,"APS","Médico",86784,542.4
"1931","Macrorregião Centro Sudeste",2021-08-01,"Atenção Secundária","Enfermeiro",528,3.3
"1932","Macrorregião Centro Sudeste",2021-08-01,"Atenção Secundária","Médico",17064,106.65
"1933","Macrorregião Centro Sudeste",2021-09-01,"APS","Enfermeiro",84052,525.325
"1934","Macrorregião Centro Sudeste",2021-09-01,"APS","Médico",86944,543.4
"1935","Macrorregião Centro Sudeste",2021-09-01,"Atenção Secundária","Enfermeiro",528,3.3
"1936","Macrorregião Centro Sudeste",2021-09-01,"Atenção Secundária","Médico",17304,108.15
"1937","Macrorregião Centro Sudeste",2021-10-01,"APS","Enfermeiro",84116,525.725
"1938","Macrorregião Centro Sudeste",2021-10-01,"APS","Médico",87312,545.7
"1939","Macrorregião Centro Sudeste",2021-10-01,"Atenção Secundária","Enfermeiro",528,3.3
"1940","Macrorregião Centro Sudeste",2021-10-01,"Atenção Secundária","Médico",17268,107.925
"1941","Macrorregião Centro Sudeste",2021-11-01,"APS","Enfermeiro",82776,517.35
"1942","Macrorregião Centro Sudeste",2021-11-01,"APS","Médico",86704,541.9
"1943","Macrorregião Centro Sudeste",2021-11-01,"Atenção Secundária","Enfermeiro",528,3.3
"1944","Macrorregião Centro Sudeste",2021-11-01,"Atenção Secundária","Médico",17200,107.5
"1945","Macrorregião Centro Sudeste",2021-12-01,"APS","Enfermeiro",85976,537.35
"1946","Macrorregião Centro Sudeste",2021-12-01,"APS","Médico",87728,548.3
"1947","Macrorregião Centro Sudeste",2021-12-01,"Atenção Secundária","Enfermeiro",528,3.3
"1948","Macrorregião Centro Sudeste",2021-12-01,"Atenção Secundária","Médico",17240,107.75
"1949","Macrorregião Centro Sudeste",2022-01-01,"APS","Enfermeiro",84680,529.25
"1950","Macrorregião Centro Sudeste",2022-01-01,"APS","Médico",87948,549.675
"1951","Macrorregião Centro Sudeste",2022-01-01,"Atenção Secundária","Enfermeiro",528,3.3
"1952","Macrorregião Centro Sudeste",2022-01-01,"Atenção Secundária","Médico",17148,107.175
"1953","Macrorregião Centro Sudeste",2022-02-01,"APS","Enfermeiro",84088,525.55
"1954","Macrorregião Centro Sudeste",2022-02-01,"APS","Médico",87136,544.6
"1955","Macrorregião Centro Sudeste",2022-02-01,"Atenção Secundária","Enfermeiro",528,3.3
"1956","Macrorregião Centro Sudeste",2022-02-01,"Atenção Secundária","Médico",17232,107.7
"1957","Macrorregião Nordeste",2007-08-01,"APS","Enfermeiro",31888,199.3
"1958","Macrorregião Nordeste",2007-08-01,"APS","Médico",37592,234.95
"1959","Macrorregião Nordeste",2007-08-01,"Atenção Secundária","Enfermeiro",160,1
"1960","Macrorregião Nordeste",2007-09-01,"APS","Enfermeiro",32576,203.6
"1961","Macrorregião Nordeste",2007-09-01,"APS","Médico",38552,240.95
"1962","Macrorregião Nordeste",2007-09-01,"Atenção Secundária","Enfermeiro",160,1
"1963","Macrorregião Nordeste",2007-10-01,"APS","Enfermeiro",33616,210.1
"1964","Macrorregião Nordeste",2007-10-01,"APS","Médico",39024,243.9
"1965","Macrorregião Nordeste",2007-10-01,"Atenção Secundária","Enfermeiro",160,1
"1966","Macrorregião Nordeste",2007-11-01,"APS","Enfermeiro",33656,210.35
"1967","Macrorregião Nordeste",2007-11-01,"APS","Médico",40448,252.8
"1968","Macrorregião Nordeste",2007-11-01,"Atenção Secundária","Enfermeiro",160,1
"1969","Macrorregião Nordeste",2007-12-01,"APS","Enfermeiro",34136,213.35
"1970","Macrorregião Nordeste",2007-12-01,"APS","Médico",40928,255.8
"1971","Macrorregião Nordeste",2007-12-01,"Atenção Secundária","Enfermeiro",160,1
"1972","Macrorregião Nordeste",2008-01-01,"APS","Enfermeiro",33976,212.35
"1973","Macrorregião Nordeste",2008-01-01,"APS","Médico",39648,247.8
"1974","Macrorregião Nordeste",2008-01-01,"Atenção Secundária","Enfermeiro",160,1
"1975","Macrorregião Nordeste",2008-02-01,"APS","Enfermeiro",34696,216.85
"1976","Macrorregião Nordeste",2008-02-01,"APS","Médico",41072,256.7
"1977","Macrorregião Nordeste",2008-02-01,"Atenção Secundária","Enfermeiro",160,1
"1978","Macrorregião Nordeste",2008-03-01,"APS","Enfermeiro",35016,218.85
"1979","Macrorregião Nordeste",2008-03-01,"APS","Médico",42140,263.375
"1980","Macrorregião Nordeste",2008-03-01,"Atenção Secundária","Enfermeiro",160,1
"1981","Macrorregião Nordeste",2008-04-01,"APS","Enfermeiro",35456,221.6
"1982","Macrorregião Nordeste",2008-04-01,"APS","Médico",42700,266.875
"1983","Macrorregião Nordeste",2008-04-01,"Atenção Secundária","Enfermeiro",160,1
"1984","Macrorregião Nordeste",2008-05-01,"APS","Enfermeiro",35616,222.6
"1985","Macrorregião Nordeste",2008-05-01,"APS","Médico",43060,269.125
"1986","Macrorregião Nordeste",2008-05-01,"Atenção Secundária","Enfermeiro",160,1
"1987","Macrorregião Nordeste",2008-06-01,"APS","Enfermeiro",36872,230.45
"1988","Macrorregião Nordeste",2008-06-01,"APS","Médico",44116,275.725
"1989","Macrorregião Nordeste",2008-06-01,"Atenção Secundária","Enfermeiro",160,1
"1990","Macrorregião Nordeste",2008-07-01,"APS","Enfermeiro",36656,229.1
"1991","Macrorregião Nordeste",2008-07-01,"APS","Médico",44580,278.625
"1992","Macrorregião Nordeste",2008-07-01,"Atenção Secundária","Enfermeiro",160,1
"1993","Macrorregião Nordeste",2008-08-01,"APS","Enfermeiro",36496,228.1
"1994","Macrorregião Nordeste",2008-08-01,"APS","Médico",44852,280.325
"1995","Macrorregião Nordeste",2008-08-01,"Atenção Secundária","Enfermeiro",160,1
"1996","Macrorregião Nordeste",2008-09-01,"APS","Enfermeiro",36632,228.95
"1997","Macrorregião Nordeste",2008-09-01,"APS","Médico",44900,280.625
"1998","Macrorregião Nordeste",2008-09-01,"Atenção Secundária","Enfermeiro",160,1
"1999","Macrorregião Nordeste",2008-10-01,"APS","Enfermeiro",36792,229.95
"2000","Macrorregião Nordeste",2008-10-01,"APS","Médico",45300,283.125
"2001","Macrorregião Nordeste",2008-10-01,"Atenção Secundária","Enfermeiro",160,1
"2002","Macrorregião Nordeste",2008-11-01,"APS","Enfermeiro",36792,229.95
"2003","Macrorregião Nordeste",2008-11-01,"APS","Médico",45308,283.175
"2004","Macrorregião Nordeste",2008-11-01,"Atenção Secundária","Enfermeiro",160,1
"2005","Macrorregião Nordeste",2008-12-01,"APS","Enfermeiro",36552,228.45
"2006","Macrorregião Nordeste",2008-12-01,"APS","Médico",45272,282.95
"2007","Macrorregião Nordeste",2008-12-01,"Atenção Secundária","Enfermeiro",160,1
"2008","Macrorregião Nordeste",2009-01-01,"APS","Enfermeiro",38512,240.7
"2009","Macrorregião Nordeste",2009-01-01,"APS","Médico",46616,291.35
"2010","Macrorregião Nordeste",2009-01-01,"Atenção Secundária","Enfermeiro",160,1
"2011","Macrorregião Nordeste",2009-02-01,"APS","Enfermeiro",38512,240.7
"2012","Macrorregião Nordeste",2009-02-01,"APS","Médico",47248,295.3
"2013","Macrorregião Nordeste",2009-02-01,"Atenção Secundária","Enfermeiro",160,1
"2014","Macrorregião Nordeste",2009-03-01,"APS","Enfermeiro",39312,245.7
"2015","Macrorregião Nordeste",2009-03-01,"APS","Médico",47808,298.8
"2016","Macrorregião Nordeste",2009-03-01,"Atenção Secundária","Enfermeiro",160,1
"2017","Macrorregião Nordeste",2009-04-01,"APS","Enfermeiro",38664,241.65
"2018","Macrorregião Nordeste",2009-04-01,"APS","Médico",45712,285.7
"2019","Macrorregião Nordeste",2009-04-01,"Atenção Secundária","Enfermeiro",160,1
"2020","Macrorregião Nordeste",2009-05-01,"APS","Enfermeiro",35624,222.65
"2021","Macrorregião Nordeste",2009-05-01,"APS","Médico",43960,274.75
"2022","Macrorregião Nordeste",2009-05-01,"Atenção Secundária","Enfermeiro",160,1
"2023","Macrorregião Nordeste",2009-06-01,"APS","Enfermeiro",36744,229.65
"2024","Macrorregião Nordeste",2009-06-01,"APS","Médico",44248,276.55
"2025","Macrorregião Nordeste",2009-06-01,"Atenção Secundária","Enfermeiro",400,2.5
"2026","Macrorregião Nordeste",2009-07-01,"APS","Enfermeiro",38056,237.85
"2027","Macrorregião Nordeste",2009-07-01,"APS","Médico",44632,278.95
"2028","Macrorregião Nordeste",2009-07-01,"Atenção Secundária","Enfermeiro",400,2.5
"2029","Macrorregião Nordeste",2009-08-01,"APS","Enfermeiro",38656,241.6
"2030","Macrorregião Nordeste",2009-08-01,"APS","Médico",44728,279.55
"2031","Macrorregião Nordeste",2009-08-01,"Atenção Secundária","Enfermeiro",400,2.5
"2032","Macrorregião Nordeste",2009-09-01,"APS","Enfermeiro",39776,248.6
"2033","Macrorregião Nordeste",2009-09-01,"APS","Médico",45984,287.4
"2034","Macrorregião Nordeste",2009-09-01,"Atenção Secundária","Enfermeiro",400,2.5
"2035","Macrorregião Nordeste",2009-10-01,"APS","Enfermeiro",39944,249.65
"2036","Macrorregião Nordeste",2009-10-01,"APS","Médico",46272,289.2
"2037","Macrorregião Nordeste",2009-10-01,"Atenção Secundária","Enfermeiro",400,2.5
"2038","Macrorregião Nordeste",2009-11-01,"APS","Enfermeiro",38936,243.35
"2039","Macrorregião Nordeste",2009-11-01,"APS","Médico",43784,273.65
"2040","Macrorregião Nordeste",2009-11-01,"Atenção Secundária","Enfermeiro",400,2.5
"2041","Macrorregião Nordeste",2009-12-01,"APS","Enfermeiro",39096,244.35
"2042","Macrorregião Nordeste",2009-12-01,"APS","Médico",44064,275.4
"2043","Macrorregião Nordeste",2009-12-01,"Atenção Secundária","Enfermeiro",400,2.5
"2044","Macrorregião Nordeste",2010-01-01,"APS","Enfermeiro",39816,248.85
"2045","Macrorregião Nordeste",2010-01-01,"APS","Médico",45140,282.125
"2046","Macrorregião Nordeste",2010-01-01,"Atenção Secundária","Enfermeiro",560,3.5
"2047","Macrorregião Nordeste",2010-02-01,"APS","Enfermeiro",39656,247.85
"2048","Macrorregião Nordeste",2010-02-01,"APS","Médico",45364,283.525
"2049","Macrorregião Nordeste",2010-02-01,"Atenção Secundária","Enfermeiro",560,3.5
"2050","Macrorregião Nordeste",2010-03-01,"APS","Enfermeiro",39336,245.85
"2051","Macrorregião Nordeste",2010-03-01,"APS","Médico",45556,284.725
"2052","Macrorregião Nordeste",2010-03-01,"Atenção Secundária","Enfermeiro",400,2.5
"2053","Macrorregião Nordeste",2010-04-01,"APS","Enfermeiro",41392,258.7
"2054","Macrorregião Nordeste",2010-04-01,"APS","Médico",49748,310.925
"2055","Macrorregião Nordeste",2010-04-01,"Atenção Secundária","Enfermeiro",496,3.1
