ano,mes,tipo_unidade,nivel_atencao,cbo,categoria,especialidade,FTE,quantidade
2015,10,CENTRO DE SAUDE/UNIDADE BASICA,APS,2231F8,Médico,,20,2
2016,01,CENTRAL DE GESTAO EM SAUDE,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,100,5
2016,01,CENTRO DE SAUDE/UNIDADE BASICA,APS,225170,Médico,Médico generalista,36,2
2016,10,CENTRO DE SAUDE/UNIDADE BASICA,APS,223565,Enfermeiro,Enfermeiro da estratégia de saúde da família,57304,1438
2016,10,CENTRO DE SAUDE/UNIDADE BASICA,APS,225124,Médico,Médico pediatra,2659,163
2016,10,UNIDADE DE ATENCAO A SAUDE INDIGENA,APS,223505,Enfermeiro,Enfermeiro,40,2
2017,05,CENTRO DE SAUDE/UNIDADE BASICA,APS,225120,Médico,Médico cardiologista,588,45
2017,05,PRONTO ATENDIMENTO,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,108,6
2017,05,CENTRO DE SAUDE/UNIDADE BASICA,APS,223550,Enfermeiro,Enfermeiro psiquiátrico,20,1
2017,10,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,283,18
2018,04,CENTRO DE APOIO A SAUDE DA FAMILIA,APS,225130,Médico,Médico de família e comunidade,40,1
2018,10,CENTRO DE SAUDE/UNIDADE BASICA,APS,225112,Médico,Médico neurologista,114,13
2018,10,CENTRO DE SAUDE/UNIDADE BASICA,APS,225103,Médico,Médico infectologista,94,6
2018,11,POSTO DE SAUDE,APS,223565,Enfermeiro,Enfermeiro da estratégia de saúde da família,3128,79
2018,11,CENTRO DE SAUDE/UNIDADE BASICA,APS,225133,Médico,Médico psiquiatra,630,36
2018,11,CENTRO DE SAUDE/UNIDADE BASICA,APS,225165,Médico,Médico gastroenterologista,48,6
2018,11,POSTO DE SAUDE,APS,225250,Médico,Médico ginecologista e obstetra,65,10
2019,04,CENTRO DE SAUDE/UNIDADE BASICA,APS,225136,Médico,Médico reumatologista,5,1
2019,09,CENTRO DE SAUDE/UNIDADE BASICA,APS,2231F9,Médico,,60,2
2021,06,POSTO DE SAUDE,APS,225125,Médico,Médico clínico,1778,76
2021,06,CENTRO DE APOIO A SAUDE DA FAMILIA,APS,223560,Enfermeiro,Enfermeiro sanitarista,20,1
2008,06,POSTO DE SAUDE,APS,223149,Médico,,223,19
2008,06,CENTRO DE SAUDE/UNIDADE BASICA,APS,223136,Médico,,62,4
2008,06,CENTRO DE SAUDE/UNIDADE BASICA,APS,223131,Médico,,135,8
2008,11,CENTRO DE SAUDE/UNIDADE BASICA,APS,223146,Médico,,498,33
2008,11,CENTRO DE SAUDE/UNIDADE BASICA,APS,223120,Médico,,19,3
2008,12,CENTRO DE SAUDE/UNIDADE BASICA,APS,223132,Médico,,3990,223
2008,12,CENTRO DE SAUDE/UNIDADE BASICA,APS,223505,Enfermeiro,Enfermeiro,8385,282
2008,12,CENTRO DE SAUDE/UNIDADE BASICA,APS,223117,Médico,,358,24
2008,12,CENTRO DE SAUDE/UNIDADE BASICA,APS,223112,Médico,,46,4
2008,12,CENTRO DE SAUDE/UNIDADE BASICA,APS,223134,Médico,,50,2
2009,05,CENTRO DE SAUDE/UNIDADE BASICA,APS,223157,Médico,,316,20
2009,12,POSTO DE SAUDE,APS,2231A2,Médico,,20,1
2010,12,POSTO DE SAUDE,APS,223505,Enfermeiro,Enfermeiro,686,42
2010,12,CENTRO DE SAUDE/UNIDADE BASICA,APS,2235C2,Enfermeiro,,2037,65
2010,12,CENTRO DE SAUDE/UNIDADE BASICA,APS,223135,Médico,,60,2
2011,03,CENTRO DE SAUDE/UNIDADE BASICA,APS,223115,Médico,,14598,885
2011,03,POSTO DE SAUDE,APS,223132,Médico,,165,20
2011,03,CENTRO DE SAUDE/UNIDADE BASICA,APS,223122,Médico,,44,2
2011,03,CENTRO DE SAUDE/UNIDADE BASICA,APS,223156,Médico,,120,3
2011,03,POSTO DE SAUDE,APS,223153,Médico,,3,1
2011,08,CENTRO DE SAUDE/UNIDADE BASICA,APS,223550,Enfermeiro,Enfermeiro psiquiátrico,40,1
2011,08,CENTRO DE SAUDE/UNIDADE BASICA,APS,225150,Médico,Médico em medicina intensiva,24,1
2011,09,POSTO DE SAUDE,APS,225142,Médico,Médico da estratégia de saúde da família,3164,80
2012,04,UNIDADE MISTA,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,37,4
2012,04,CENTRO DE SAUDE/UNIDADE BASICA,APS,225160,Médico,Médico fisiatra,12,1
2014,09,POSTO DE SAUDE,APS,225124,Médico,Médico pediatra,151,13
2014,09,CENTRO DE SAUDE/UNIDADE BASICA,APS,225118,Médico,Médico nutrologista,12,1
2014,09,CENTRO DE SAUDE/UNIDADE BASICA,APS,223560,Enfermeiro,Enfermeiro sanitarista,80,2
2014,09,POSTO DE SAUDE,APS,2231F9,Médico,,64,2
2015,12,UNIDADE DE ATENCAO A SAUDE INDIGENA,APS,223505,Enfermeiro,Enfermeiro,40,2
2016,05,UNIDADE DE ATENCAO A SAUDE INDIGENA,APS,225125,Médico,Médico clínico,40,2
2016,05,CENTRO DE SAUDE/UNIDADE BASICA,APS,225115,Médico,Médico angiologista,20,1
2016,07,CENTRO DE SAUDE/UNIDADE BASICA,APS,2231A2,Médico,,10,1
2017,06,CENTRO DE SAUDE/UNIDADE BASICA,APS,225155,Médico,Médico endocrinologista e metabologista,140,11
2017,09,CENTRO DE SAUDE/UNIDADE BASICA,APS,223550,Enfermeiro,Enfermeiro psiquiátrico,20,1
2018,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,223565,Enfermeiro,Enfermeiro da estratégia de saúde da família,62079,1559
2018,02,CENTRO DE APOIO A SAUDE DA FAMILIA,APS,223560,Enfermeiro,Enfermeiro sanitarista,40,1
2018,07,CENTRO DE SAUDE/UNIDADE BASICA,APS,225265,Médico,Médico oftalmologista,88,8
2018,07,CENTRO DE APOIO A SAUDE DA FAMILIA,APS,225250,Médico,Médico ginecologista e obstetra,12,1
2018,07,CENTRO DE SAUDE/UNIDADE BASICA,APS,225155,Médico,Médico endocrinologista e metabologista,100,8
2020,02,CENTRO DE APOIO A SAUDE DA FAMILIA,APS,223560,Enfermeiro,Enfermeiro sanitarista,40,1
2020,03,CENTRO DE SAUDE/UNIDADE BASICA,APS,225135,Médico,Médico dermatologista,279,17
2020,03,PRONTO SOCORRO GERAL,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,115,6
2020,07,CENTRO DE SAUDE/UNIDADE BASICA,APS,225125,Médico,Médico clínico,15240,621
2021,01,POSTO DE SAUDE,APS,225133,Médico,Médico psiquiatra,2,1
2021,01,CENTRO DE SAUDE/UNIDADE BASICA,APS,225325,Médico,Médico patologista,12,2
2021,08,HOSPITAL GERAL,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,9662,687
2021,08,CENTRAL DE GESTAO EM SAUDE,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,206,11
2021,11,CENTRO DE SAUDE/UNIDADE BASICA,APS,223505,Enfermeiro,Enfermeiro,22757,710
2008,04,CENTRO DE SAUDE/UNIDADE BASICA,APS,223101,Médico,,61,4
2008,10,CENTRO DE SAUDE/UNIDADE BASICA,APS,223152,Médico,,15,2
2009,03,CENTRO DE SAUDE/UNIDADE BASICA,APS,223128,Médico,,125,8
2009,08,CENTRO DE SAUDE/UNIDADE BASICA,APS,223152,Médico,,15,2
2010,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,223135,Médico,,40,1
2010,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,223152,Médico,,10,2
2010,04,CENTRO DE SAUDE/UNIDADE BASICA,APS,223157,Médico,,312,20
2010,04,POSTO DE SAUDE,APS,223110,Médico,,10,1
2011,06,POSTO DE SAUDE,APS,223115,Médico,,828,68
2011,06,CENTRO DE SAUDE/UNIDADE BASICA,APS,223510,Enfermeiro,Enfermeiro auditor,6,1
2012,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,225155,Médico,Médico endocrinologista e metabologista,17,3
2012,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,2231A2,Médico,,27,4
2012,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,2231F8,Médico,,20,2
2012,07,HOSPITAL GERAL,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,9652,805
2012,09,CENTRO DE SAUDE/UNIDADE BASICA,APS,225124,Médico,Médico pediatra,2750,158
2012,09,CONSULTORIO ISOLADO,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,68,8
2012,09,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,56,3
2012,09,CENTRO DE SAUDE/UNIDADE BASICA,APS,2231A2,Médico,,27,4
2013,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,225124,Médico,Médico pediatra,2724,158
2013,04,POSTO DE SAUDE,APS,223565,Enfermeiro,Enfermeiro da estratégia de saúde da família,3240,81
2013,04,POSTO DE SAUDE,APS,225225,Médico,Médico cirurgião geral,10,1
2013,10,CENTRO DE SAUDE/UNIDADE BASICA,APS,225136,Médico,Médico reumatologista,25,2
2013,10,CENTRO DE SAUDE/UNIDADE BASICA,APS,2231F9,Médico,,160,4
2014,05,CENTRO DE SAUDE/UNIDADE BASICA,APS,225140,Médico,Médico do trabalho,166,11
2014,05,CENTRO DE SAUDE/UNIDADE BASICA,APS,225115,Médico,Médico angiologista,30,2
2014,05,CENTRO DE SAUDE/UNIDADE BASICA,APS,225170,Médico,Médico generalista,134,4
2015,06,POSTO DE SAUDE,APS,225275,Médico,Médico otorrinolaringologista,5,1
2015,09,CENTRO DE SAUDE/UNIDADE BASICA,APS,225170,Médico,Médico generalista,36,2
2016,02,UNIDADE DE ATENCAO A SAUDE INDIGENA,APS,223505,Enfermeiro,Enfermeiro,40,2
2016,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,225103,Médico,Médico infectologista,89,6
2019,01,POSTO DE SAUDE,APS,223565,Enfermeiro,Enfermeiro da estratégia de saúde da família,2808,71
2019,01,CENTRO DE SAUDE/UNIDADE BASICA,APS,225142,Médico,Médico da estratégia de saúde da família,60950,1535
2019,01,HOSPITAL ESPECIALIZADO,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,4746,255
2020,10,HOSPITAL ESPECIALIZADO,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,5173,282
2020,10,POSTO DE SAUDE,APS,225155,Médico,Médico endocrinologista e metabologista,20,1
2021,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,225133,Médico,Médico psiquiatra,683,41
2021,02,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,309,22
2007,10,CENTRO DE SAUDE/UNIDADE BASICA,APS,223156,Médico,,150,5
2008,08,CENTRO DE SAUDE/UNIDADE BASICA,APS,223101,Médico,,61,4
2008,08,CENTRO DE SAUDE/UNIDADE BASICA,APS,223155,Médico,,25,2
2008,08,CENTRO DE SAUDE/UNIDADE BASICA,APS,223126,Médico,,12,1
2008,08,POSTO DE SAUDE,APS,223138,Médico,,12,1
2010,07,CENTRO DE SAUDE/UNIDADE BASICA,APS,223122,Médico,,44,2
2010,08,CENTRO DE SAUDE/UNIDADE BASICA,APS,223138,Médico,,192,13
2011,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,223106,Médico,,667,49
2011,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,223560,Enfermeiro,Enfermeiro sanitarista,770,5
2011,12,POSTO DE SAUDE,APS,225125,Médico,Médico clínico,872,66
2011,12,CENTRAL DE GESTAO EM SAUDE,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,20,1
2012,01,CENTRO DE SAUDE/UNIDADE BASICA,APS,225250,Médico,Médico ginecologista e obstetra,2770,162
2012,01,CENTRO DE SAUDE/UNIDADE BASICA,APS,225255,Médico,Médico mastologista,31,3
2012,11,HOSPITAL GERAL,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,9533,793
2012,11,CENTRO DE SAUDE/UNIDADE BASICA,APS,225270,Médico,Médico ortopedista e traumatologista,496,36
2012,11,CENTRO DE APOIO A SAUDE DA FAMILIA,APS,225250,Médico,Médico ginecologista e obstetra,20,1
2012,11,CENTRO DE SAUDE/UNIDADE BASICA,APS,225180,Médico,Médico geriatra,41,2
2013,06,CENTRO DE SAUDE/UNIDADE BASICA,APS,225250,Médico,Médico ginecologista e obstetra,2439,147
2013,06,CENTRO DE SAUDE/UNIDADE BASICA,APS,223505,Enfermeiro,Enfermeiro,10317,347
2013,06,POSTO DE SAUDE,APS,225120,Médico,Médico cardiologista,20,2
2013,06,CENTRO DE SAUDE/UNIDADE BASICA,APS,225127,Médico,Médico pneumologista,36,3
2013,07,POSTO DE SAUDE,APS,225120,Médico,Médico cardiologista,20,2
2013,07,CENTRO DE SAUDE/UNIDADE BASICA,APS,225160,Médico,Médico fisiatra,12,1
2013,08,POLICLINICA,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,774,53
2013,08,CENTRO DE SAUDE/UNIDADE BASICA,APS,225195,Médico,Médico homeopata,20,1
2014,06,CENTRO DE SAUDE/UNIDADE BASICA,APS,223505,Enfermeiro,Enfermeiro,12459,401
2014,06,POLICLINICA,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,1614,95
2014,06,CENTRO DE SAUDE/UNIDADE BASICA,APS,225155,Médico,Médico endocrinologista e metabologista,114,8
2014,06,CENTRO DE SAUDE/UNIDADE BASICA,APS,2231F8,Médico,,20,2
2014,08,CENTRO DE SAUDE/UNIDADE BASICA,APS,225255,Médico,Médico mastologista,7,1
2015,07,POSTO DE SAUDE,APS,225275,Médico,Médico otorrinolaringologista,5,1
2016,06,POLICLINICA,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,1387,86
2016,06,CENTRO DE SAUDE/UNIDADE BASICA,APS,225320,Médico,Médico em radiologia e diagnóstico por imagem,151,15
2017,08,CENTRO DE SAUDE/UNIDADE BASICA,APS,225109,Médico,Médico nefrologista,32,2
2017,11,CLINICA/CENTRO DE ESPECIALIDADE,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,1147,84
2017,11,CENTRO DE SAUDE/UNIDADE BASICA,APS,223550,Enfermeiro,Enfermeiro psiquiátrico,20,1
2018,01,CENTRO DE APOIO A SAUDE DA FAMILIA,APS,223505,Enfermeiro,Enfermeiro,170,5
2018,01,POSTO DE SAUDE,APS,225133,Médico,Médico psiquiatra,4,1
2018,01,CENTRO DE SAUDE/UNIDADE BASICA,APS,225148,Médico,Médico anatomopatologista,2,2
2018,01,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,20,1
2019,02,UNIDADE MISTA,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,127,7
2019,02,PRONTO SOCORRO GERAL,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,175,9
2019,08,UNIDADE MISTA,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,97,5
2019,08,CENTRO DE SAUDE/UNIDADE BASICA,APS,225154,Médico,Médico antroposófico,12,1
2019,08,HOSPITAL ESPECIALIZADO,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,4627,251
2019,12,CENTRO DE SAUDE/UNIDADE BASICA,APS,225225,Médico,Médico cirurgião geral,223,17
2019,12,CENTRAL DE REGULACAO DE SERVICOS DE SAUDE,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,30,1
2019,12,CENTRO DE SAUDE/UNIDADE BASICA,APS,225105,Médico,Médico acupunturista,20,1
2019,12,COOPERATIVA OU EMPRESA DE CESSAO DE TRABALHADORES NA SAUDE,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,21,4
2020,04,CENTRO DE SAUDE/UNIDADE BASICA,APS,225124,Médico,Médico pediatra,2226,143
2020,08,CENTRO DE SAUDE/UNIDADE BASICA,APS,225185,Médico,Médico hematologista,4,1
2020,08,CENTRO DE SAUDE/UNIDADE BASICA,APS,225255,Médico,Médico mastologista,10,1
2021,12,POSTO DE SAUDE,APS,225250,Médico,Médico ginecologista e obstetra,94,5
2021,12,CENTRO DE SAUDE/UNIDADE BASICA,APS,225180,Médico,Médico geriatra,78,6
2007,11,POSTO DE SAUDE,APS,223132,Médico,,163,17
2007,12,CENTRO DE SAUDE/UNIDADE BASICA,APS,223117,Médico,,260,17
2009,01,CENTRO DE SAUDE/UNIDADE BASICA,APS,223138,Médico,,232,15
2009,04,CENTRO DE SAUDE/UNIDADE BASICA,APS,223112,Médico,,10,1
2009,04,CENTRO DE SAUDE/UNIDADE BASICA,APS,223555,Enfermeiro,Enfermeiro puericultor e pediátrico,30,1
2009,10,CENTRO DE SAUDE/UNIDADE BASICA,APS,223149,Médico,,5585,311
2010,06,CENTRO DE SAUDE/UNIDADE BASICA,APS,223117,Médico,,564,35
2010,06,CENTRO DE SAUDE/UNIDADE BASICA,APS,2231A2,Médico,,38,7
2011,01,CENTRO DE SAUDE/UNIDADE BASICA,APS,223146,Médico,,625,39
2011,04,POSTO DE SAUDE,APS,223115,Médico,,867,84
2011,04,POSTO DE SAUDE,APS,223116,Médico,,3364,85
2013,09,CENTRO DE SAUDE/UNIDADE BASICA,APS,225112,Médico,Médico neurologista,98,10
2014,07,CENTRO DE SAUDE/UNIDADE BASICA,APS,225320,Médico,Médico em radiologia e diagnóstico por imagem,141,15
2014,07,CONSULTORIO ISOLADO,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,121,12
2014,07,POSTO DE SAUDE,APS,225130,Médico,Médico de família e comunidade,40,1
2015,02,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,370,21
2015,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,225275,Médico,Médico otorrinolaringologista,75,7
2015,02,CENTRAL DE REGULACAO DO ACESSO,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,82,5
2015,08,CENTRO DE SAUDE/UNIDADE BASICA,APS,225124,Médico,Médico pediatra,2666,165
2015,08,CENTRO DE SAUDE/UNIDADE BASICA,APS,225230,Médico,Médico cirurgião pediátrico,20,1
2015,08,CENTRO DE SAUDE/UNIDADE BASICA,APS,225255,Médico,Médico mastologista,7,1
2015,08,CENTRO DE SAUDE/UNIDADE BASICA,APS,225136,Médico,Médico reumatologista,5,1
2015,11,UNIDADE DE ATENCAO A SAUDE INDIGENA,APS,223505,Enfermeiro,Enfermeiro,40,2
2016,12,CENTRO DE SAUDE/UNIDADE BASICA,APS,225280,Médico,Médico coloproctologista,15,2
2017,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,223515,Enfermeiro,Enfermeiro de bordo,40,1
2017,07,CENTRO DE SAUDE/UNIDADE BASICA,APS,223565,Enfermeiro,Enfermeiro da estratégia de saúde da família,57412,1439
2017,07,CENTRO DE SAUDE/UNIDADE BASICA,APS,225305,Médico,Médico citopatologista,12,1
2019,06,CENTRO DE SAUDE/UNIDADE BASICA,APS,225125,Médico,Médico clínico,8527,423
2020,11,CENTRO DE SAUDE/UNIDADE BASICA,APS,225124,Médico,Médico pediatra,2361,153
2020,11,CENTRO DE SAUDE/UNIDADE BASICA,APS,225275,Médico,Médico otorrinolaringologista,44,3
2021,04,POSTO DE SAUDE,APS,225124,Médico,Médico pediatra,158,12
2021,04,CENTRO DE SAUDE/UNIDADE BASICA,APS,225115,Médico,Médico angiologista,19,4
2021,04,CENTRO DE SAUDE/UNIDADE BASICA,APS,225185,Médico,Médico hematologista,4,1
2021,04,POSTO DE SAUDE,APS,225270,Médico,Médico ortopedista e traumatologista,10,1
2007,08,CENTRO DE SAUDE/UNIDADE BASICA,APS,223134,Médico,,50,2
2008,01,CENTRO DE SAUDE/UNIDADE BASICA,APS,223110,Médico,,468,49
2008,01,CENTRO DE SAUDE/UNIDADE BASICA,APS,223126,Médico,,12,2
2008,01,POSTO DE SAUDE,APS,223138,Médico,,12,1
2009,11,POSTO DE SAUDE,APS,223153,Médico,,12,1
2010,01,CENTRO DE SAUDE/UNIDADE BASICA,APS,223110,Médico,,582,42
2011,07,POSTO DE SAUDE,APS,223505,Enfermeiro,Enfermeiro,719,39
2011,07,CENTRO DE SAUDE/UNIDADE BASICA,APS,223147,Médico,,222,16
2012,03,POSTO DE SAUDE,APS,225125,Médico,Médico clínico,1009,75
2013,01,CENTRO DE SAUDE/UNIDADE BASICA,APS,225335,Médico,Médico patologista clínico / medicina laboratorial,10,1
2013,01,CENTRO DE SAUDE/UNIDADE BASICA,APS,225255,Médico,Médico mastologista,31,3
2013,03,HOSPITAL/DIA - ISOLADO,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,20,1
2013,11,CENTRO DE SAUDE/UNIDADE BASICA,APS,225118,Médico,Médico nutrologista,12,1
2015,03,CENTRO DE SAUDE/UNIDADE BASICA,APS,225120,Médico,Médico cardiologista,609,53
2015,03,UNIDADE MOVEL TERRESTRE,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,40,1
2015,03,HOSPITAL/DIA - ISOLADO,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,20,1
2015,05,UNIDADE DE ATENCAO A SAUDE INDIGENA,APS,223505,Enfermeiro,Enfermeiro,40,2
2016,03,CENTRO DE SAUDE/UNIDADE BASICA,APS,225135,Médico,Médico dermatologista,175,14
2016,04,PRONTO ATENDIMENTO,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,44,3
2016,08,CENTRO DE SAUDE/UNIDADE BASICA,APS,225125,Médico,Médico clínico,8676,422
2018,12,CENTRO DE SAUDE/UNIDADE BASICA,APS,225148,Médico,Médico anatomopatologista,2,2
2019,03,CENTRO DE SAUDE/UNIDADE BASICA,APS,225170,Médico,Médico generalista,84,4
2020,06,UNIDADE MISTA,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,127,7
2020,06,POSTO DE SAUDE,APS,225135,Médico,Médico dermatologista,10,1
2020,12,POLICLINICA,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,1463,97
2020,12,CENTRO DE APOIO A SAUDE DA FAMILIA,APS,223560,Enfermeiro,Enfermeiro sanitarista,20,1
2020,12,POSTO DE SAUDE,APS,225133,Médico,Médico psiquiatra,2,1
2020,12,POSTO DE SAUDE,APS,225124,Médico,Médico pediatra,154,11
2021,03,CENTRO DE SAUDE/UNIDADE BASICA,APS,225112,Médico,Médico neurologista,76,10
2021,03,CENTRO DE APOIO A SAUDE DA FAMILIA,APS,225133,Médico,Médico psiquiatra,20,1
2021,03,CENTRO DE SAUDE/UNIDADE BASICA,APS,225280,Médico,Médico coloproctologista,10,2
2021,05,CENTRO DE SAUDE/UNIDADE BASICA,APS,225265,Médico,Médico oftalmologista,68,6
2021,05,CONSULTORIO ISOLADO,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,303,26
2021,05,CENTRAL DE REGULACAO DE SERVICOS DE SAUDE,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,50,2
2021,10,CENTRAL DE REGULACAO DE SERVICOS DE SAUDE,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,50,2
2022,01,CENTRO DE SAUDE/UNIDADE BASICA,APS,225142,Médico,Médico da estratégia de saúde da família,72438,1849
2008,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,223124,Médico,,293,19
2008,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,223149,Médico,,4922,275
2008,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,223110,Médico,,542,53
2008,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,223134,Médico,,50,2
2008,03,CENTRO DE SAUDE/UNIDADE BASICA,APS,223555,Enfermeiro,Enfermeiro puericultor e pediátrico,30,1
2008,05,POSTO DE SAUDE,APS,223115,Médico,,759,79
2008,07,CENTRO DE SAUDE/UNIDADE BASICA,APS,223110,Médico,,451,44
2008,07,CENTRO DE SAUDE/UNIDADE BASICA,APS,2231A2,Médico,,128,12
2009,07,CENTRO DE SAUDE/UNIDADE BASICA,APS,223131,Médico,,55,4
2010,03,CENTRO DE SAUDE/UNIDADE BASICA,APS,2235C2,Enfermeiro,,1963,64
2010,03,CENTRO DE SAUDE/UNIDADE BASICA,APS,223560,Enfermeiro,Enfermeiro sanitarista,810,6
2010,05,CENTRO DE SAUDE/UNIDADE BASICA,APS,223104,Médico,,21,2
2010,09,POSTO DE SAUDE,APS,223106,Médico,,20,2
2010,10,CENTRO DE SAUDE/UNIDADE BASICA,APS,2235C1,Enfermeiro,,49809,1247
2010,10,POSTO DE SAUDE,APS,223505,Enfermeiro,Enfermeiro,626,40
2010,10,CENTRO DE SAUDE/UNIDADE BASICA,APS,223149,Médico,,5524,323
2010,10,CENTRO DE SAUDE/UNIDADE BASICA,APS,223555,Enfermeiro,Enfermeiro puericultor e pediátrico,30,1
2011,10,CENTRO DE SAUDE/UNIDADE BASICA,APS,225270,Médico,Médico ortopedista e traumatologista,589,39
2012,05,CENTRO DE SAUDE/UNIDADE BASICA,APS,225225,Médico,Médico cirurgião geral,419,34
2012,05,CENTRO DE SAUDE/UNIDADE BASICA,APS,225285,Médico,Médico urologista,177,13
2012,12,CENTRO DE SAUDE/UNIDADE BASICA,APS,225250,Médico,Médico ginecologista e obstetra,2582,160
2012,12,CENTRO DE SAUDE/UNIDADE BASICA,APS,225310,Médico,Médico em endoscopia,4,1
2012,12,POSTO DE SAUDE,APS,225275,Médico,Médico otorrinolaringologista,5,1
2013,12,CENTRO DE SAUDE/UNIDADE BASICA,APS,225285,Médico,Médico urologista,174,13
2013,12,CENTRO DE SAUDE/UNIDADE BASICA,APS,225103,Médico,Médico infectologista,64,3
2014,03,CENTRO DE SAUDE/UNIDADE BASICA,APS,225250,Médico,Médico ginecologista e obstetra,2788,179
2014,03,CENTRO DE SAUDE/UNIDADE BASICA,APS,225265,Médico,Médico oftalmologista,130,12
2015,04,CENTRO DE SAUDE/UNIDADE BASICA,APS,225225,Médico,Médico cirurgião geral,302,23
2015,10,UNIDADE MISTA,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,111,8
2016,01,UNIDADE DE ATENCAO A SAUDE INDIGENA,APS,225125,Médico,Médico clínico,40,2
2016,09,HOSPITAL GERAL,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,8845,740
